0.001	1.7536756516841874
0.002	1.7370824130906741
0.003	1.7270015416389441
0.004	1.720048405454675
0.005	1.714966599990822
0.006	1.7111359829102961
0.007	1.7082003316001233
0.008	1.7059348542242836
0.009	1.704188107168504
0.01	1.702853027190907
0.02	1.7011762594508333
0.03	1.7076506001986702
0.04	1.7161754154761473
0.05	1.7249829848573346
0.06	1.733411462626069
0.07	1.7411999059567753
0.08	1.7482634586045573
0.09	1.7546027513971325
0.1	1.7602605452419826
0.15000000000000002	1.7805814934649768
0.2	1.7926874180470975
0.25	1.8007185060566175
0.30000000000000004	1.8064701849296187
0.35	1.810663586027896
0.4	1.8135747764688057
0.45000000000000007	1.8153019040282103
0.5	1.8158754958372096
